Listing ID,Make,Model,Serial No.,Cylinders,V / Inline,Power,RPM,Price,,Condition,Application,Cooling,Lead Time,Country,State,Contact,Phone 1,Phone 2,Cell Phone,Fax,Email,Website,Address,Last Used In?,Weight (kg),Dimensions
85022,Cummins,ISX (EGR-MODEL),,6,Inline,0 Kw / 0 HP,@ 0 RPM,,,Runner ,Industrial,Water,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
85024,Cummins,8.3C,95927261,6,Inline,0 Kw / 0 HP,@ 0 RPM,4500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
85027,Caterpillar,C12,MBL09546,6,Inline,0 Kw / 0 HP,@ 0 RPM,6000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
85029,Caterpillar,C7,KAL26505,6,Inline,0 Kw / 0 HP,@ 0 RPM,6500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
85073,Isuzu,4HE1XS,923200,4,Inline,0 Kw / 0 HP,@ 0 RPM,5000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,NPR,,
85075,Isuzu,4HK1TC (EGR),260277,4,Inline,0 Kw / 0 HP,@ 0 RPM,6000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,NPR,,
85079,International,DT 570 (EGR),570HM2U2086753,6,Inline,0 Kw / 0 HP,@ 0 RPM,6500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,International,,
85081,Caterpillar,C9,9DG00515,6,Inline,0 Kw / 0 HP,@ 0 RPM,9500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
85084,Volvo,TAD764VE,5311393854,6,Inline,302 Kw / 404 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,GA,,404-787-2363,,,,hgatlanta@gmail.com,ATLANTATRUCKEQUIPMENT.COM,HOSCHTON,,,
85085,Volvo,TAD764VE,5311393855,6,Inline,302 Kw / 404 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,GA,,404-787-2363,,,,hgatlanta@gmail.com,ATLANTATRUCKEQUIPMENT.COM,HOSCHTON,,,
85086,Deutz,TCD2015V06,,6,V,0 Kw / 0 HP,@ 0 RPM,,,Runner ,Industrial,Water,In Stock,United States,GA,,404-787-2363,,,,hgatlanta@gmail.com,ATLANTATRUCKEQUIPMENT.COM,HOSCHTON,,,
85102,Cummins,ISX (EGR-MODEL),60803978,6,Inline,0 Kw / 0 HP,@ 0 RPM,10000,,Remanufactured ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,Volvo,,
85105,Mack,E7 ETECH,1D1238,6,Inline,0 Kw / 0 HP,@ 0 RPM,4750,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,MR MACK,,
85110,Mercedes,OM 906 LA (NON-EGR),9.06978E+13,6,Inline,0 Kw / 0 HP,@ 0 RPM,6000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
85124,Mercedes,OM 906 LA (EGR MODEL),906371738,6,Inline,0 Kw / 0 HP,@ 0 RPM,7500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
85126,Cummins,ISL-330 (EGR-Model),,6,Inline,0 Kw / 0 HP,@ 0 RPM,,,Runner ,Industrial,Water,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
84459,Cummins,ISX (EGR-MODEL),79070090,6,Inline,0 Kw / 0 HP,@ 0 RPM,9000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
84461,Cummins,ISX (EGR-MODEL),79223957,6,Inline,0 Kw / 0 HP,@ 0 RPM,9500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
84463,Cummins,ISX (EGR-MODEL),79219990,6,Inline,0 Kw / 0 HP,@ 0 RPM,9500,,Runner ,Industrial,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
84466,General Motors,6.6 Duramx,,8,V,0 Kw / 0 HP,@ 0 RPM,,,Runner ,On-Highway,Water,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,GMC,,
84500,Caterpillar,C7,KAL44070,6,Inline,0 Kw / 0 HP,@ 0 RPM,6500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
84503,Caterpillar,C7,WAX44794,6,Inline,0 Kw / 0 HP,@ 0 RPM,6500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
84521,Caterpillar,3126,7AS23607,6,Inline,0 Kw / 0 HP,@ 0 RPM,3000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,GMC,,
84526,Caterpillar,3126,7AS38649,6,Inline,0 Kw / 0 HP,@ 0 RPM,3000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,GMC,,
84528,Caterpillar,3116,2BK4116,6,Inline,0 Kw / 0 HP,@ 0 RPM,3750,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,GMC,,
84747,Cummins,ISX (EGR DPF MODEL),79266902,6,Inline,0 Kw / 0 HP,@ 0 RPM,14250,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,Volvo,,
84749,Caterpillar,3116,9GK65348,6,Inline,0 Kw / 0 HP,@ 0 RPM,3750,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,Topkick,,
84751,Caterpillar,3116,9GK16714,6,Inline,0 Kw / 0 HP,@ 0 RPM,3750,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,Topkick,,
84763,Cummins,ISX (EGR DPF DEF MODEL),79451235,6,Inline,0 Kw / 0 HP,@ 0 RPM,18000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,Peterbilt,,
84776,Caterpillar,3116,9GK50357,6,Inline,0 Kw / 0 HP,@ 0 RPM,3750,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,Topkick,,
84797,John Deere,6068HF475,PE6068H895443,6,Inline,205 Kw / 275 HP,@ 2400 RPM,,,New Engine ,Industrial,Water,In Stock,United States,OH,David Shifferly,330-882-3211,,,330-882-3212,Dshifferly@aol.com,www.nationalequipmentsales.com,7700 S. 6th Ave.. P.O.Box 10. Clinton,,,
84804,John Deere,6068HFC94,PE6068R008578,6,Inline,0 Kw / 0 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,OH,David Shifferly,330-882-3211,,,330-882-3212,Dshifferly@aol.com,www.nationalequipmentsales.com,7700 S. 6th Ave.. P.O.Box 10. Clinton,,,
84857,Caterpillar,3116,9GK09204,6,Inline,0 Kw / 0 HP,@ 0 RPM,3750,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
84865,Caterpillar,3126,8YL71161,6,Inline,0 Kw / 0 HP,@ 0 RPM,3000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,Topkick,,
84867,Caterpillar,3126,8YL70999,6,Inline,0 Kw / 0 HP,@ 0 RPM,3000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,TOPKICK,,
84876,Cummins,N14 Celect Plus,12026381,6,Inline,0 Kw / 0 HP,@ 0 RPM,5000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
85480,Detroit,Series 60 DDEC V 14L(EGR),06R0884993,6,Inline,0 Kw / 0 HP,@ 0 RPM,7500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
85488,Caterpillar,C7,WAX70399,6,Inline,0 Kw / 0 HP,@ 0 RPM,6500,,Runner ,On-Highway,Water,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
85494,Caterpillar,3306DI,9TL92906,6,Inline,0 Kw / 0 HP,@ 0 RPM,5000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
85496,Caterpillar,3406E,,6,Inline,0 Kw / 0 HP,@ 0 RPM,9500 Exchange,,Runner ,On-Highway,Water,In Stock,United States,MI,Derek Van Dam,616-325-2019,,616-481-0422,,dvandam@frontiersurplus.com,www.frontiersurplus.com,2522 Burlingame Ave. Wyoming,Peterbilt,,
85498,Caterpillar,C15,,6,Inline,0 Kw / 0 HP,@ 0 RPM,14000 Exchange,,Runner ,On-Highway,Water,In Stock,United States,MI,Derek Van Dam,616-325-2019,,616-481-0422,,dvandam@frontiersurplus.com,www.frontiersurplus.com,2522 Burlingame Ave. Wyoming,Peterbilt,,
85500,Caterpillar,3126,,6,Inline,0 Kw / 0 HP,@ 0 RPM,4000,,Runner ,On-Highway,Water,In Stock,United States,MI,Derek Van Dam,616-325-2019,,616-481-0422,,dvandam@frontiersurplus.com,www.frontiersurplus.com,2522 Burlingame Ave. Wyoming,GMC,,
85504,Caterpillar,3116,,6,Inline,0 Kw / 0 HP,@ 0 RPM,3900 Exchange,,Runner ,On-Highway,Water,In Stock,United States,MI,Derek Van Dam,616-325-2019,,616-481-0422,,dvandam@frontiersurplus.com,www.frontiersurplus.com,2522 Burlingame Ave. Wyoming,GMC,,
85506,Cummins,8.3C,44997341,6,Inline,0 Kw / 0 HP,@ 0 RPM,4250,,Runner ,On-Highway,Water,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,L9000,,
85508,Caterpillar,C15 Acert,,6,Inline,0 Kw / 0 HP,@ 0 RPM,8500 Exchange,,Runner ,On-Highway,Water,In Stock,United States,MI,Derek Van Dam,616-325-2019,,616-481-0422,,dvandam@frontiersurplus.com,www.frontiersurplus.com,2522 Burlingame Ave. Wyoming,,,
85510,Caterpillar,C13 Acert,,6,Inline,0 Kw / 0 HP,@ 0 RPM,13000 Exchange,,Runner ,On-Highway,Water,In Stock,United States,MI,Derek Van Dam,616-325-2019,,616-481-0422,,dvandam@frontiersurplus.com,www.frontiersurplus.com,2522 Burlingame Ave. Wyoming,Bus,,
85512,Caterpillar,C15 Acert,,6,Inline,0 Kw / 0 HP,@ 0 RPM,10500 Exchange,,Runner ,On-Highway,Water,In Stock,United States,MI,Derek Van Dam,616-325-2019,,616-481-0422,,dvandam@frontiersurplus.com,www.frontiersurplus.com,2522 Burlingame Ave. Wyoming,Freightliner Century,,
85514,Caterpillar,C15 Acert,,6,Inline,0 Kw / 0 HP,@ 0 RPM,7500 Exchange,,Runner ,On-Highway,Water,In Stock,United States,MI,Derek Van Dam,616-325-2019,,616-481-0422,,dvandam@frontiersurplus.com,www.frontiersurplus.com,2522 Burlingame Ave. Wyoming,Kenworth T600,,
85522,Cummins,8.3C,44803131,6,Inline,0 Kw / 0 HP,@ 0 RPM,4500,,Runner ,On-Highway,Water,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
85526,Cummins,ISM EGR,,6,Inline,0 Kw / 0 HP,@ 0 RPM,7500 Exchange,,Runner ,On-Highway,Water,In Stock,United States,MI,Derek Van Dam,616-325-2019,,616-481-0422,,dvandam@frontiersurplus.com,www.frontiersurplus.com,2522 Burlingame Ave. Wyoming,International 8600,,
85529,Cummins,ISM DPF,,6,Inline,0 Kw / 0 HP,@ 0 RPM,12000 Exchange,,Runner ,Industrial,Water,In Stock,United States,MI,Derek Van Dam,616-325-2019,,616-481-0422,,dvandam@frontiersurplus.com,www.frontiersurplus.com,2522 Burlingame Ave. Wyoming,International,,
85156,Deutz,TCD2013L64V,11383853,6,Inline,0 Kw / 0 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,GA,,404-787-2363,,,,hgatlanta@gmail.com,ATLANTATRUCKEQUIPMENT.COM,HOSCHTON,,,
85158,Deutz,TCD2013L64V,11393854,6,Inline,0 Kw / 0 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,GA,,404-787-2363,,,,hgatlanta@gmail.com,ATLANTATRUCKEQUIPMENT.COM,HOSCHTON,,,
85159,Deutz,TCD2013L64V,11393855,6,Inline,0 Kw / 0 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,GA,,404-787-2363,,,,hgatlanta@gmail.com,ATLANTATRUCKEQUIPMENT.COM,HOSCHTON,,,
85160,Deutz,TCD2013L64V,11397408,6,Inline,0 Kw / 0 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,GA,,404-787-2363,,,,hgatlanta@gmail.com,ATLANTATRUCKEQUIPMENT.COM,HOSCHTON,,,
85162,Volvo,TAD764VE,5311397408,6,Inline,302 Kw / 404 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,GA,,404-787-2363,,,,hgatlanta@gmail.com,ATLANTATRUCKEQUIPMENT.COM,HOSCHTON,,,
85163,Volvo,TAD764VE,5311397409,6,Inline,302 Kw / 404 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,GA,,404-787-2363,,,,hgatlanta@gmail.com,ATLANTATRUCKEQUIPMENT.COM,HOSCHTON,,,
85202,Detroit,DD15,4.72904E+13,6,Inline,0 Kw / 0 HP,@ 0 RPM,14000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,CASCADIA,,
85206,Detroit,DD15,472901S0004009,6,Inline,0 Kw / 0 HP,@ 0 RPM,14000,,Runner ,On-Highway,Water,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,CASCADIA,,
85214,Mack,AC-400,4M1106,6,Inline,0 Kw / 0 HP,@ 0 RPM,8000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,Vision,,
85216,Isuzu,4HK1TC (EGR),210976,4,Inline,0 Kw / 0 HP,@ 0 RPM,6000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,NPR,,
85225,Caterpillar,3024C,179-1795,4,Inline,50 Kw / 67 HP,@ 0 RPM,5400,,New Engine ,Industrial,Water,In Stock,United States,AZ,DIESEL REMANANDPARTS,8777832630,,,,dieselremanandparts@yahoo.com,www.dieselremanandparts.com,LITCHFIELD ROAD. GOODYEAR,,,
85226,Caterpillar,3024C TURBO,233-6648,4,Inline,59 Kw / 79 HP,@ 0 RPM,6250,,New Engine ,Industrial,Water,In Stock,United States,AZ,DIESEL REMANANDPARTS,8777832630,,,,dieselremanandparts@yahoo.com,www.dieselremanandparts.com,LITCHFIELD ROAD. GOODYEAR,,,
85228,Volvo Penta,TAD764VE,5311397410,6,Inline,302 Kw / 404 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,GA,,404-787-2363,,,,hgatlanta@gmail.com,ATLANTATRUCKEQUIPMENT.COM,HOSCHTON,,,
85229,Volvo Penta,TAD764VE,5311397411,6,Inline,320 Kw / 429 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,GA,,404-787-2363,,,,hgatlanta@gmail.com,ATLANTATRUCKEQUIPMENT.COM,HOSCHTON,,,
85230,Volvo Penta,TAD764VE,5311398591,6,Inline,302 Kw / 404 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,GA,,404-787-2363,,,,hgatlanta@gmail.com,ATLANTATRUCKEQUIPMENT.COM,HOSCHTON,,,
85231,Volvo Penta,TAD764VE,5311398892,6,Inline,302 Kw / 404 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,GA,,404-787-2363,,,,hgatlanta@gmail.com,ATLANTATRUCKEQUIPMENT.COM,HOSCHTON,,,
86096,Caterpillar,3116,98Z26683,6,Inline,100 Kw / 135 HP,@ 2300 RPM,4800,,Runner ,Industrial,Water,In Stock,United States,TX,Patrick Clark,713 516 0424,,,281 257 2271,clatex@sbcglobal.net,,9911 CAne Creek. Houston,Cat 613C series ll,,
86136,Isuzu,4HE1XS,,4,Inline,0 Kw / 0 HP,@ 0 RPM,5000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,NPR,,
86138,Cummins,ISX (EGR-Model),79119926,6,Inline,0 Kw / 0 HP,@ 0 RPM,10000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,VOLVO,,
86141,Caterpillar,3126,HEP08183,6,Inline,0 Kw / 0 HP,@ 0 RPM,3200,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,GMC,,
86143,Caterpillar,3126,7AS24005,6,Inline,0 Kw / 0 HP,@ 0 RPM,3200,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,GMC,,
86146,Caterpillar,3116,9GK38276,6,Inline,0 Kw / 0 HP,@ 0 RPM,3750,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,GMC,,
86149,Caterpillar,3116,2BK46924,6,Inline,0 Kw / 0 HP,@ 0 RPM,3750,,Runner ,Industrial,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,GMC,,
86156,Caterpillar,3126,7AS11083,6,Inline,0 Kw / 0 HP,@ 0 RPM,3200,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
86158,Caterpillar,3116,9GK56311,6,Inline,0 Kw / 0 HP,@ 0 RPM,3750,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,GMC,,
86160,Isuzu,6HK1XN,,6,Inline,0 Kw / 0 HP,@ 0 RPM,6000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,ISUZU,,
86168,International,VT365,2NVH0365AEA,8,V,0 Kw / 0 HP,@ 0 RPM,5500,,Runner ,On-Highway,Water,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,International,,
86171,Mercedes,OM906LA (EGR-MODEL),9.06414E+13,6,Inline,0 Kw / 0 HP,@ 0 RPM,8000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
86188,Caterpillar,C15 ACERT (6NZ),,6,V,0 Kw / 0 HP,@ 0 RPM,,,Runner ,Industrial,Water,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
86192,Detroit,14.0L SERIES 60,06R,6,Inline,0 Kw / 0 HP,@ 0 RPM,FROM $5500,,Runner ,On-Highway,Water,In Stock,United States,OH,Brian Snyder,800-643-2001,330-456-0206,,330-456-3959,brian@adelmans.com,www.adelmans.com,2000 Waynesburg Rd. S.E.. Canton. 44707,TRUCK,,
86196,Caterpillar,C15,BEM04457,6,Inline,392 Kw / 526 HP,@ 2100 RPM,,,Runner ,Industrial,Water,In Stock,United States,OK,Robert McQuary,9183679326,,,9183679305,robby@rmfleetservice.com,www.rmfleetservice.com,Bristow,,,
86222,Caterpillar,C15 Acert (MBN),MBN14833,6,Inline,0 Kw / 0 HP,@ 0 RPM,9500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
86242,Cummins,8.3,S/N: 46875665 BLOCK: 4936028 HEAD:,6,Inline,0 Kw / 0 HP,@ 0 RPM,2250,,Core/Good for Parts ,Industrial,Water,In Stock,United States,MI,,800-828-6943,517-625-4440,,,sales@dieselcranks.com,www.dieselcranks.com/,1445 E. Lansing Rd. Morrice,,726,
86285,Detroit,60 Series 14.0 (EGRDPF),06R0977980,6,Inline,0 Kw / 0 HP,@ 0 RPM,14000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,Freightliner,,
86287,Detroit,Series 60 DDEC V 14L(EGR),06R0722367,6,Inline,0 Kw / 0 HP,@ 0 RPM,7500,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,Freightliner,,
86291,Cummins,ISX (EGR-Model),79156831,6,Inline,0 Kw / 0 HP,@ 0 RPM,10000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
86312,Cummins,ISX (EGR-Model),79147845,6,Inline,0 Kw / 0 HP,@ 0 RPM,10000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
86315,Cummins,N14 Celect +,11910604,6,Inline,0 Kw / 0 HP,@ 0 RPM,5000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
